model,game_id,success,distance_group,target_property,distance,positive_testing_bias,positive_testing_queries,negative_testing_queries,total_test_queries,oracle_annotation_count,oracle_error_count,oracle_any_error,oracle_error_rate,sampled_test_oracle_error,sampled_guess_oracle_error
openai_gpt-oss-120b,4875,False,deep,artifact,5,1.0,16,0,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,11376,False,close,food,3,0.5,8,8,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,5516,False,close,artifact,4,0.3125,5,11,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,15598,True,deep,plant,7,0.3333333333333333,1,2,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,11059,True,deep,food,5,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,2806,True,close,animal,3,0.9285714285714286,13,1,14,2,0,False,0.0,False,False
openai_gpt-oss-120b,6607,False,deep,artifact,7,0.23076923076923078,3,10,13,2,1,True,0.5,False,True
openai_gpt-oss-120b,3192,True,close,animal,4,0.25,2,6,8,2,0,False,0.0,False,False
openai_gpt-oss-120b,16469,False,close,plant,4,0.6153846153846154,8,5,13,2,1,True,0.5,True,False
openai_gpt-oss-120b,5184,True,deep,artifact,5,0.14285714285714285,1,6,7,2,0,False,0.0,False,False
openai_gpt-oss-120b,5652,True,deep,artifact,5,0.47058823529411764,8,9,17,2,0,False,0.0,False,False
openai_gpt-oss-120b,4465,False,close,body_part,3,0.5333333333333333,8,7,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,5757,False,deep,artifact,6,0.4666666666666667,7,8,15,2,0,False,0.0,False,False
openai_gpt-oss-120b,10074,True,deep,body_part,5,0.375,3,5,8,2,1,True,0.5,False,True
openai_gpt-oss-120b,5265,True,close,artifact,4,0.6363636363636364,7,4,11,2,0,False,0.0,False,False
openai_gpt-oss-120b,4450,True,close,body_part,3,0.5,2,2,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,5653,False,close,artifact,4,0.3125,5,11,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,6396,True,close,artifact,3,0.5,8,8,16,2,0,False,0.0,False,False
openai_gpt-oss-120b,4020,True,close,body_part,3,0.5,3,3,6,2,0,False,0.0,False,False
openai_gpt-oss-120b,10858,True,close,food,4,0.5,2,2,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,15611,True,deep,plant,6,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-120b,12377,True,deep,food,6,0.0,0,4,4,2,0,False,0.0,False,False
openai_gpt-oss-120b,9670,True,deep,body_part,5,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-20b,9616,False,close,body_part,3,0.4375,7,9,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,16467,True,deep,plant,6,0.2222222222222222,2,7,9,2,0,False,0.0,False,False
openai_gpt-oss-20b,11199,False,close,food,4,0.05555555555555555,1,17,18,2,0,False,0.0,False,False
openai_gpt-oss-20b,16120,False,close,plant,3,0.5882352941176471,10,7,17,2,0,False,0.0,False,False
openai_gpt-oss-20b,1154,True,close,animal,4,0.2,2,8,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,62,True,close,animal,3,0.0,0,8,8,2,0,False,0.0,False,False
openai_gpt-oss-20b,16152,True,deep,plant,6,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,9624,False,close,body_part,3,0.35714285714285715,5,9,14,2,1,True,0.5,True,False
openai_gpt-oss-20b,4779,False,close,artifact,4,0.09090909090909091,1,10,11,2,0,False,0.0,False,False
openai_gpt-oss-20b,17775,False,close,plant,4,0.125,2,14,16,2,1,True,0.5,True,False
openai_gpt-oss-20b,4032,True,close,body_part,3,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,15613,False,close,plant,4,0.3333333333333333,6,12,18,2,0,False,0.0,False,False
openai_gpt-oss-20b,4784,False,close,artifact,4,0.07142857142857142,1,13,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,6359,False,close,artifact,4,0.35714285714285715,5,9,14,2,1,True,0.5,True,False
openai_gpt-oss-20b,9457,True,close,body_part,4,0.1,1,9,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,10529,True,deep,food,6,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,6575,False,deep,artifact,7,0.25,4,12,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,3411,True,deep,animal,8,0.1,1,9,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,15245,False,deep,plant,5,0.38461538461538464,5,8,13,2,1,True,0.5,True,False
openai_gpt-oss-20b,10986,True,deep,food,6,0.25,1,3,4,2,1,True,0.5,False,True
openai_gpt-oss-20b,4368,False,deep,body_part,5,0.16666666666666666,2,10,12,2,0,False,0.0,False,False
openai_gpt-oss-20b,11263,False,close,food,4,0.3125,5,11,16,2,1,True,0.5,True,False
openai_gpt-oss-20b,16864,True,close,plant,4,0.1,1,9,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,17361,True,deep,plant,6,0.0,0,6,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,1551,False,deep,body_part,5,0.5,8,8,16,2,1,True,0.5,True,False
openai_gpt-oss-20b,16096,True,deep,plant,6,0.2,2,8,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,9650,False,deep,body_part,5,0.2857142857142857,2,5,7,2,0,False,0.0,False,False
openai_gpt-oss-20b,4313,False,deep,body_part,5,0.3888888888888889,7,11,18,2,1,True,0.5,True,False
openai_gpt-oss-20b,17047,True,close,plant,3,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,11006,True,close,food,4,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
openai_gpt-oss-20b,9433,True,close,body_part,4,0.5,1,1,2,2,0,False,0.0,False,False
openai_gpt-oss-20b,15508,True,close,plant,3,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,1261,True,close,animal,3,0.0,0,5,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,11459,True,deep,food,6,0.0,0,4,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,11921,True,close,food,4,0.0,0,3,3,2,0,False,0.0,False,False
openai_gpt-oss-20b,15790,True,deep,plant,7,0.1111111111111111,1,8,9,2,0,False,0.0,False,False
openai_gpt-oss-20b,11384,False,close,food,3,0.0625,1,15,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,6380,False,close,artifact,3,0.3333333333333333,3,6,9,2,0,False,0.0,False,False
openai_gpt-oss-20b,6606,True,deep,artifact,8,0.25,2,6,8,2,0,False,0.0,False,False
openai_gpt-oss-20b,11016,False,deep,food,6,0.15789473684210525,3,16,19,2,1,True,0.5,True,False
openai_gpt-oss-20b,1725,False,deep,animal,8,0.2857142857142857,4,10,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,1066,True,close,animal,4,0.2,3,12,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,6543,False,deep,artifact,7,0.1875,3,13,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,11697,True,deep,food,5,0.125,1,7,8,2,0,False,0.0,False,False
openai_gpt-oss-20b,5807,False,deep,artifact,5,0.375,6,10,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,9949,False,deep,body_part,6,0.125,1,7,8,2,0,False,0.0,False,False
openai_gpt-oss-20b,17257,True,close,plant,3,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,1136,False,deep,animal,6,0.29411764705882354,5,12,17,2,0,False,0.0,False,False
openai_gpt-oss-20b,12016,True,close,food,4,0.3333333333333333,4,8,12,2,0,False,0.0,False,False
openai_gpt-oss-20b,10981,True,deep,food,5,0.0,0,4,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,546,True,close,animal,4,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,16249,True,deep,plant,7,0.2857142857142857,2,5,7,2,0,False,0.0,False,False
openai_gpt-oss-20b,6347,False,close,artifact,4,0.6666666666666666,6,3,9,2,1,True,0.5,True,False
openai_gpt-oss-20b,3947,True,deep,animal,5,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,357,True,close,animal,4,0.4,2,3,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,5506,False,close,artifact,4,0.8888888888888888,16,2,18,2,0,False,0.0,False,False
openai_gpt-oss-20b,4288,False,deep,body_part,5,0.2727272727272727,3,8,11,2,1,True,0.5,True,False
openai_gpt-oss-20b,4458,False,deep,body_part,5,0.14285714285714285,2,12,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,9334,True,close,body_part,4,0.0,0,2,2,2,1,True,0.5,True,False
openai_gpt-oss-20b,819,True,deep,animal,6,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,3172,True,close,animal,3,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,3852,True,deep,animal,6,0.0,0,6,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,3966,True,deep,animal,7,0.16666666666666666,2,10,12,2,0,False,0.0,False,False
openai_gpt-oss-20b,17248,False,deep,plant,6,0.13333333333333333,2,13,15,2,1,True,0.5,True,False
openai_gpt-oss-20b,15310,True,close,plant,4,0.5,2,2,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,10994,True,close,food,4,0.2,2,8,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,2971,False,deep,animal,7,0.35714285714285715,5,9,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,10237,True,deep,food,5,0.2,1,4,5,2,0,False,0.0,False,False
openai_gpt-oss-20b,12095,True,deep,food,5,0.1,1,9,10,2,0,False,0.0,False,False
openai_gpt-oss-20b,5224,False,deep,artifact,5,0.3125,5,11,16,2,1,True,0.5,True,False
openai_gpt-oss-20b,658,True,close,animal,4,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,1943,True,deep,animal,8,0.0,0,9,9,2,1,True,0.5,False,True
openai_gpt-oss-20b,16414,False,close,plant,3,0.6153846153846154,8,5,13,2,0,False,0.0,False,False
openai_gpt-oss-20b,4348,False,deep,body_part,5,0.21428571428571427,3,11,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,10838,False,close,food,4,0.3125,5,11,16,2,1,True,0.5,False,True
openai_gpt-oss-20b,9596,False,close,body_part,3,0.3333333333333333,6,12,18,2,1,True,0.5,False,True
openai_gpt-oss-20b,3743,True,deep,animal,5,0.0,0,6,6,2,0,False,0.0,False,False
openai_gpt-oss-20b,4875,False,deep,artifact,5,0.75,15,5,20,1,1,True,1.0,True,
openai_gpt-oss-20b,11376,True,close,food,3,0.0,0,7,7,2,0,False,0.0,False,False
openai_gpt-oss-20b,5516,False,close,artifact,4,0.25,4,12,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,15598,True,deep,plant,7,0.09090909090909091,1,10,11,2,0,False,0.0,False,False
openai_gpt-oss-20b,11059,False,deep,food,5,0.3333333333333333,4,8,13,2,1,True,0.5,True,False
openai_gpt-oss-20b,2806,True,close,animal,3,0.09090909090909091,1,10,11,2,0,False,0.0,False,False
openai_gpt-oss-20b,6607,False,deep,artifact,7,0.1875,3,13,16,2,0,False,0.0,False,False
openai_gpt-oss-20b,3192,True,close,animal,4,0.14285714285714285,1,6,7,2,0,False,0.0,False,False
openai_gpt-oss-20b,16469,False,close,plant,4,0.35714285714285715,5,9,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,5184,False,deep,artifact,5,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,5652,False,deep,artifact,5,0.07142857142857142,1,13,14,2,0,False,0.0,False,False
openai_gpt-oss-20b,4465,False,close,body_part,3,0.3333333333333333,5,10,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,5757,True,deep,artifact,6,0.2,3,12,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,10074,False,deep,body_part,5,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,5265,False,close,artifact,4,0.38461538461538464,5,8,13,2,0,False,0.0,False,False
openai_gpt-oss-20b,4450,False,close,body_part,3,0.5294117647058824,9,8,17,2,1,True,0.5,False,True
openai_gpt-oss-20b,5653,False,close,artifact,4,0.47058823529411764,8,9,17,2,1,True,0.5,True,False
openai_gpt-oss-20b,6396,False,close,artifact,3,0.16666666666666666,2,10,12,2,0,False,0.0,False,False
openai_gpt-oss-20b,4020,False,close,body_part,3,0.3333333333333333,5,10,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,10858,False,close,food,4,0.26666666666666666,4,11,15,2,0,False,0.0,False,False
openai_gpt-oss-20b,15611,True,deep,plant,6,0.25,1,3,4,2,0,False,0.0,False,False
openai_gpt-oss-20b,12377,True,deep,food,6,0.1111111111111111,1,8,9,2,0,False,0.0,False,False
openai_gpt-oss-20b,9670,True,deep,body_part,5,0.1111111111111111,1,8,9,2,0,False,0.0,False,False
zai-org_GLM-5,9616,False,close,body_part,3,0.47368421052631576,9,10,19,2,1,True,0.5,False,True
zai-org_GLM-5,16467,False,deep,plant,6,0.3684210526315789,7,12,19,2,0,False,0.0,False,False
zai-org_GLM-5,11199,False,close,food,4,0.5,10,10,20,1,0,False,0.0,False,
zai-org_GLM-5,16120,True,close,plant,3,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
zai-org_GLM-5,1154,True,close,animal,4,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
zai-org_GLM-5,62,True,close,animal,3,0.5,6,6,12,2,0,False,0.0,False,False
zai-org_GLM-5,16152,True,deep,plant,6,0.4,2,3,5,2,1,True,0.5,True,False
zai-org_GLM-5,9624,False,close,body_part,3,0.631578947368421,12,7,19,2,0,False,0.0,False,False
zai-org_GLM-5,4779,False,close,artifact,4,0.55,11,9,20,1,0,False,0.0,False,
zai-org_GLM-5,17775,False,close,plant,4,0.5263157894736842,10,9,19,2,0,False,0.0,False,False
zai-org_GLM-5,4032,True,close,body_part,3,0.23529411764705882,4,13,17,2,0,False,0.0,False,False
zai-org_GLM-5,15613,False,close,plant,4,0.5,10,10,20,1,0,False,0.0,False,
zai-org_GLM-5,4784,False,close,artifact,4,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
zai-org_GLM-5,6359,False,close,artifact,4,0.6842105263157895,13,6,19,2,0,False,0.0,False,False
zai-org_GLM-5,9457,False,close,body_part,4,0.47368421052631576,9,10,19,2,0,False,0.0,False,False
zai-org_GLM-5,10529,False,deep,food,6,0.47368421052631576,9,10,19,2,0,False,0.0,False,False
zai-org_GLM-5,6575,False,deep,artifact,7,0.35,7,13,20,1,0,False,0.0,False,
zai-org_GLM-5,3411,True,deep,animal,8,0.2,2,8,10,2,0,False,0.0,False,False
zai-org_GLM-5,15245,True,deep,plant,5,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
zai-org_GLM-5,10986,True,deep,food,6,0.5,8,8,16,2,0,False,0.0,False,False
zai-org_GLM-5,4368,False,deep,body_part,5,0.55,11,9,20,1,0,False,0.0,False,
zai-org_GLM-5,11263,False,close,food,4,0.631578947368421,12,7,19,2,1,True,0.5,False,True
zai-org_GLM-5,16864,True,close,plant,4,0.375,3,5,8,2,0,False,0.0,False,False
zai-org_GLM-5,17361,True,deep,plant,6,0.0,0,7,7,2,0,False,0.0,False,False
zai-org_GLM-5,1551,False,deep,body_part,5,0.3157894736842105,6,13,19,2,1,True,0.5,False,True
zai-org_GLM-5,16096,True,deep,plant,6,0.42857142857142855,3,4,7,2,1,True,0.5,True,False
zai-org_GLM-5,9650,True,deep,body_part,5,0.3,3,7,10,2,0,False,0.0,False,False
zai-org_GLM-5,4313,False,deep,body_part,5,0.631578947368421,12,7,19,2,0,False,0.0,False,False
zai-org_GLM-5,17047,True,close,plant,3,0.5384615384615384,7,6,13,2,1,True,0.5,True,False
zai-org_GLM-5,11006,False,close,food,4,0.42105263157894735,8,11,19,2,0,False,0.0,False,False
zai-org_GLM-5,9433,False,close,body_part,4,0.3684210526315789,7,12,19,2,0,False,0.0,False,False
zai-org_GLM-5,15508,True,close,plant,3,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
zai-org_GLM-5,1261,True,close,animal,3,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
zai-org_GLM-5,11459,True,deep,food,6,0.42857142857142855,6,8,14,2,0,False,0.0,False,False
zai-org_GLM-5,11921,False,close,food,4,0.6842105263157895,13,6,19,2,1,True,0.5,True,False
zai-org_GLM-5,15790,False,deep,plant,7,0.47368421052631576,9,10,19,2,0,False,0.0,False,False
zai-org_GLM-5,11384,True,close,food,3,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
zai-org_GLM-5,6380,True,close,artifact,3,0.42857142857142855,6,8,14,2,0,False,0.0,False,False
zai-org_GLM-5,6606,True,deep,artifact,8,0.42857142857142855,6,8,14,2,0,False,0.0,False,False
zai-org_GLM-5,11016,True,deep,food,6,0.0,0,7,7,2,0,False,0.0,False,False
zai-org_GLM-5,1725,True,deep,animal,8,0.2,1,4,5,2,0,False,0.0,False,False
zai-org_GLM-5,1066,True,close,animal,4,0.2,1,4,5,2,0,False,0.0,False,False
zai-org_GLM-5,6543,False,deep,artifact,7,0.5263157894736842,10,9,19,2,0,False,0.0,False,False
zai-org_GLM-5,11697,False,deep,food,5,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
zai-org_GLM-5,5807,True,deep,artifact,5,0.4117647058823529,7,10,17,2,0,False,0.0,False,False
zai-org_GLM-5,9949,False,deep,body_part,6,0.7368421052631579,14,5,19,2,1,True,0.5,False,True
zai-org_GLM-5,17257,False,close,plant,3,0.47368421052631576,9,10,19,2,1,True,0.5,True,False
zai-org_GLM-5,1136,True,deep,animal,6,0.42857142857142855,3,4,7,2,0,False,0.0,False,False
zai-org_GLM-5,12016,True,close,food,4,0.47058823529411764,8,9,17,2,1,True,0.5,False,True
zai-org_GLM-5,10981,True,deep,food,5,0.42857142857142855,3,4,7,2,1,True,0.5,False,True
zai-org_GLM-5,546,True,close,animal,4,0.2,1,4,5,2,0,False,0.0,False,False
zai-org_GLM-5,16249,False,deep,plant,7,0.6,12,8,20,1,0,False,0.0,False,
zai-org_GLM-5,6347,False,close,artifact,4,0.6111111111111112,11,7,18,2,0,False,0.0,False,False
zai-org_GLM-5,3947,True,deep,animal,5,0.4,2,3,5,2,0,False,0.0,False,False
zai-org_GLM-5,357,True,close,animal,4,0.6666666666666666,4,2,6,2,0,False,0.0,False,False
zai-org_GLM-5,5506,False,close,artifact,4,0.631578947368421,12,7,19,2,1,True,0.5,True,False
zai-org_GLM-5,4288,True,deep,body_part,5,0.0,0,6,6,2,0,False,0.0,False,False
zai-org_GLM-5,4458,True,deep,body_part,5,0.5714285714285714,4,3,7,2,0,False,0.0,False,False
zai-org_GLM-5,9334,False,close,body_part,4,0.8,16,4,20,1,0,False,0.0,False,
zai-org_GLM-5,819,True,deep,animal,6,0.2,1,4,5,2,0,False,0.0,False,False
zai-org_GLM-5,3172,True,close,animal,3,0.625,5,3,8,2,0,False,0.0,False,False
zai-org_GLM-5,3852,True,deep,animal,6,0.3,3,7,10,2,0,False,0.0,False,False
zai-org_GLM-5,3966,True,deep,animal,7,0.0,0,5,5,2,0,False,0.0,False,False
zai-org_GLM-5,17248,True,deep,plant,6,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
zai-org_GLM-5,15310,True,close,plant,4,0.4444444444444444,4,5,9,2,0,False,0.0,False,False
zai-org_GLM-5,10994,True,close,food,4,0.16666666666666666,1,5,6,2,0,False,0.0,False,False
zai-org_GLM-5,2971,False,deep,animal,7,0.42105263157894735,8,11,19,2,1,True,0.5,False,True
zai-org_GLM-5,10237,False,deep,food,5,0.5,10,10,20,1,1,True,1.0,True,
zai-org_GLM-5,12095,True,deep,food,5,0.3333333333333333,4,8,12,2,0,False,0.0,False,False
zai-org_GLM-5,5224,True,deep,artifact,5,0.7142857142857143,5,2,7,2,0,False,0.0,False,False
zai-org_GLM-5,658,True,close,animal,4,0.4,2,3,5,2,0,False,0.0,False,False
zai-org_GLM-5,1943,True,deep,animal,8,0.5,2,2,4,2,0,False,0.0,False,False
zai-org_GLM-5,16414,True,close,plant,3,0.4,2,3,5,2,0,False,0.0,False,False
zai-org_GLM-5,4348,True,deep,body_part,5,0.14285714285714285,1,6,7,2,0,False,0.0,False,False
zai-org_GLM-5,10838,True,close,food,4,0.2222222222222222,2,7,9,2,1,True,0.5,True,False
zai-org_GLM-5,9596,True,close,body_part,3,0.5,3,3,6,2,0,False,0.0,False,False
zai-org_GLM-5,3743,True,deep,animal,5,0.3333333333333333,2,4,6,2,0,False,0.0,False,False
zai-org_GLM-5,4875,False,deep,artifact,5,0.631578947368421,12,7,19,2,1,True,0.5,True,False
zai-org_GLM-5,11376,False,close,food,3,0.5,10,10,20,1,0,False,0.0,False,
zai-org_GLM-5,5516,False,close,artifact,4,0.8333333333333334,15,3,18,2,0,False,0.0,False,False
zai-org_GLM-5,15598,False,deep,plant,7,0.35,7,13,20,1,0,False,0.0,False,
zai-org_GLM-5,11059,True,deep,food,5,0.42857142857142855,6,8,14,2,1,True,0.5,True,False
zai-org_GLM-5,2806,False,close,animal,3,0.4444444444444444,8,10,18,2,0,False,0.0,False,False
zai-org_GLM-5,6607,False,deep,artifact,7,0.631578947368421,12,7,19,2,0,False,0.0,False,False
zai-org_GLM-5,3192,True,close,animal,4,0.25,1,3,4,2,0,False,0.0,False,False
zai-org_GLM-5,16469,True,close,plant,4,0.5384615384615384,7,6,13,2,1,True,0.5,False,True
zai-org_GLM-5,5184,False,deep,artifact,5,0.6842105263157895,13,6,19,2,0,False,0.0,False,False
zai-org_GLM-5,5652,False,deep,artifact,5,0.631578947368421,12,7,19,2,0,False,0.0,False,False
zai-org_GLM-5,4465,False,close,body_part,3,0.631578947368421,12,7,19,2,0,False,0.0,False,False
zai-org_GLM-5,5757,True,deep,artifact,6,0.375,3,5,8,2,1,True,0.5,True,False
zai-org_GLM-5,10074,True,deep,body_part,5,0.5714285714285714,4,3,7,2,1,True,0.5,False,True
zai-org_GLM-5,5265,True,close,artifact,4,0.2857142857142857,2,5,7,2,0,False,0.0,False,False
zai-org_GLM-5,4450,True,close,body_part,3,0.6,3,2,5,2,0,False,0.0,False,False
zai-org_GLM-5,5653,False,close,artifact,4,0.47368421052631576,9,10,19,2,0,False,0.0,False,False
zai-org_GLM-5,6396,False,close,artifact,3,0.5789473684210527,11,8,19,2,0,False,0.0,False,False
zai-org_GLM-5,4020,True,close,body_part,3,0.5714285714285714,4,3,7,2,0,False,0.0,False,False
zai-org_GLM-5,10858,True,close,food,4,0.2222222222222222,2,7,9,2,0,False,0.0,False,False
zai-org_GLM-5,15611,True,deep,plant,6,0.3,3,7,10,2,0,False,0.0,False,False
zai-org_GLM-5,12377,True,deep,food,6,0.75,6,2,8,2,0,False,0.0,False,False
zai-org_GLM-5,9670,False,deep,body_part,5,0.21052631578947367,4,15,19,2,0,False,0.0,False,False
